web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,Ingredients,product_4_category,data_2,image_1
"1773501966-11","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","8H Matte Liquid Lipstick, Silky Hazelnut 02","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856782/original.","Essence
         8H Matte Liquid Lipstick, Silky Hazelnut 02
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3148709-Essence_8H_Matte_Liquid_Lipstick_Silky_Hazelnut_02/",": ISODODECANE, TRIMETHYLSILOXYSILICATE, OCTYLDODECANOL, DIMETHICONE, TRIBEHENIN, PENTAERYTHRITYL TETRAISOSTEARATE, SILICA, MICA, KAOLIN, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, TALC, DIISOSTEARYL MALATE, PROPYLENE CARBONATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, PARFUM (FRAGRANCE), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lipstick","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856782/original."
"1773501968-12","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","Juicy Bomb Shiny Lipgloss 105 Bouncy Bubblegum","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/811920/original.","Essence
         Juicy Bomb Shiny Lipgloss 105 Bouncy Bubblegum
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6350445-Essence_Juicy_Bomb_Shiny_Lipgloss_105_Bouncy_Bubblegum/","ETHYLHEXYL STEARATE, RICINUS COMMUNIS (CASTOR) SEED OIL, SILICA DIMETHYL SILYLATE, OLEIC/LINOLEIC/LINOLENIC POLYGLYCERIDES, PARFUM (FRAGRANCE), PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, STEVIA REBAUDIANA EXTRACT, CALCIUM ALUMINUM BOROSILICATE, CAPRYLYL GLYCOL, TOCOPHERYLACETATE, GLYCERIN, CAPRYLHYDROXAMIC ACID, MICA, SILICA, TIN OXIDE, CI 15850 (RED 6 LAKE), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/811920/original."
"1773501971-13","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","Hydra Kiss Lip Oil, Cranberry Is Back 06","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856684/original.","Essence
         Hydra Kiss Lip Oil, Cranberry Is Back 06
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1269480-Essence_Hydra_Kiss_Lip_Oil_Cranberry_Is_Back_06/","DIISOSTEARYL MALATE, POLYISOBUTENE, TRIDECYL TRIMELLITATE, ETHYLHEXYL PALMITATE, SILICA, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHERYL ACETATE, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, HYDROLYZED SODIUM HYALURONATE, ETHYLHEXYLGLYCERIN, GLYCERYL BEHENATE, LACTIC ACID, PHENOXYETHANOL, BENZYL ALCOHOL, PARFUM (FRAGRANCE), CI 45410 (RED 27).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856684/original."
"1773501973-14","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","Polly Pocket™ colour-changing blush stick","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856654/original.","Essence
         Polly Pocket™ colour-changing blush stick
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/2127711-Essence_Polly_Pocket_colourchanging_blush_stick/","POLYBUTENE, TRIDECYL TRIMELLITATE, C12-15 ALKYL BENZOATE, ETHYLHEXYL PALMITATE, OCTYLDODECANOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIBUTYL ETHYLHEXANOYL GLUTAMIDE, DIBUTYL LAUROYL GLUTAMIDE, ISOSTEARIC ACID, ETHYLHEXYLGLYCERIN, SILICA, PHENOXYETHANOL, PARFUM (FRAGRANCE), LIMONENE, CI 42090 (BLUE 1 LAKE), CI 45410 (RED 27 LAKE), CI 77492 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Blush","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856654/original."
"1773501976-15","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","Hydra Kiss Lip Oil, Mocha Glow 08","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856686/original.","Essence
         Hydra Kiss Lip Oil, Mocha Glow 08
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7571040-Essence_Hydra_Kiss_Lip_Oil_Mocha_Glow_08/",": DIISOSTEARYL MALATE, TRIDECYL TRIMELLITATE, POLYISOBUTENE, ETHYLHEXYL PALMITATE, SILICA, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHERYL ACETATE, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, HYDROLYZED SODIUM HYALURONATE, GLYCERYL BEHENATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), LINALOOL, CITRONELLOL, LIMONENE, CITRAL, GERANIOL, CI 15850 (RED 6 LAKE), CI 19140 (YELLOW 5 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856686/original."
"1773501979-16","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","Electric Glow Colour Changing Lipstick","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/702958/original.","Essence
         Electric Glow Colour Changing Lipstick
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/1061035-Essence_Electric_Glow_Colour_Changing_Lipstick/","Diisostearyl Malate, Tridecyl Trimellitate, Ethylhexyl Palmitate, Bis-Diglyceryl Polyacyladipate-2, Isononyl Isononanoate, Dibutyl Lauroyl Glutamide, Dibutyl Ethylhexanoyl Glutamide, Sodium Hyaluronate, Tocopheryl Acetate, Ethylhexylglycerin, Silica, Phenoxyethanol, Benzyl Alcohol, Parfum (Fragrance), Benzyl Benzoate, Ci 15850 (Red 7 Lake), Ci 42090 (Blue 1 Lake), Ci 45410 (Red 27 Lake), Ci 45410 (Red 28 Lake), Ci 77891 (Titanium Dioxide)","Lipstick","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/702958/original."
"1773501982-17","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","Juicy Glow Juicy Bomb Lip Oil, Mint Magic 04","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856795/original.","Essence
         Juicy Glow Juicy Bomb Lip Oil, Mint Magic 04
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/8833761-Essence_Juicy_Glow_Juicy_Bomb_Lip_Oil_Mint_Magic_04/",": DIISOSTEARYL MALATE, TRIDECYL TRIMELLITATE, POLYISOBUTENE, SILICA, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, TOCOPHERYL ACETATE, HYDROLYZED SODIUM HYALURONATE, GLYCERYL BEHENATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), LIMONENE, LINALOOL, EUGENOL, CI 42090 (BLUE 1 LAKE), CI 77492 (IRON OXIDES).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856795/original."
"1773501985-18","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=33","the super peptide glossy lip treatment, 03 Toffeetastic!","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820221/original.","Essence
         the super peptide glossy lip treatment, 03 Toffeetastic!
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/9480778-Essence_the_super_peptide_glossy_lip_treatment_03_Toffeetastic/","POLYBUTENE, BIS-DIGLYCERYL POLYACYLADIPATE-2, BUTYROSPERMUM PARKII (SHEA) BUTTER, DIMER DILINOLEYL DIMER DILINOLEATE, PENTAERYTHRITYL TETRAISOSTEARATE, SORBITAN OLIVATE, SYNTHETIC WAX, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, BISABOLOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, TOCOPHEROL, ETHYLHEXYLGLYCERIN, TRIBEHENIN, DIETHYLHEXYL SYRINGYLIDENEMALONATE, SORBITAN ISOSTEARATE, PALMITOYL TRIPEPTIDE-1, BETA-SITOSTEROL, SQUALENE, PHENOXYETHANOL, AROMA (FLAVOR), VANILLIN, CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820221/original."
"1773501988-19","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","JUICY BOMB PARTY shiny lipgloss, Pretty Pitaya","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856663/original.","Essence
         JUICY BOMB PARTY shiny lipgloss, Pretty Pitaya
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3141988-Essence_JUICY_BOMB_PARTY_shiny_lipgloss_Pretty_Pitaya/","ETHYLHEXYL PALMITATE, POLYBUTENE, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, ARGANIA SPINOSA KERNEL OIL, HYDROGENATED POLYISOBUTENE, SILICA DIMETHYL SILYLATE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, TRIBEHENIN, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), DIMETHYL PHENETHYL ACETATE, CINNAMYL ALCOHOL, GERANYL ACETATE, ANETHOLE, CI 45380 (RED 21 LAKE), CI 45410 (RED 27 LAKE), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856663/original."
"1773501991-20","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","Juicy Bomb Shiny Lip Gloss, 104 Poppin' Pomegranate","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/811921/original.","Essence
         Juicy Bomb Shiny Lip Gloss, 104 Poppin' Pomegranate
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/2272605-Essence_Juicy_Bomb_Shiny_Lip_Gloss_104_Poppin_Pomegranate/","ETHYLHEXYL STEARATE, RICINUS COMMUNIS (CASTOR) SEED OIL, SILICA DIMETHYL SILYLATE, OLEIC/LINOLEIC/LINOLENIC POLYGLYCERIDES, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, TOCOPHERYLACETATE, STEVIA REBAUDIANA EXTRACT, CANOLA OIL, DAUCUS CAROTA SATIVA (CARROT) SEED OIL, HELIANTHUS ANNUUS (SUNFLOWER)SEED OIL, CAPRYLYL GLYCOL, GLYCERIN, CAPRYLHYDROXAMICACID, MICA, BETA-CAROTENE, DAUCUS CAROTA SATIVA (CARROT) ROOT EXTRACT, PARFUM (FRAGRANCE), CI 15850 (RED 7 LAKE), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/811921/original."
"1773501993-21","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","JUICY BOMB PARTY shiny lipgloss, Kiwi Kisses","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856664/original.","Essence
         JUICY BOMB PARTY shiny lipgloss, Kiwi Kisses
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9716740-Essence_JUICY_BOMB_PARTY_shiny_lipgloss_Kiwi_Kisses/","ETHYLHEXYL PALMITATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, POLYBUTENE, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, ARGANIA SPINOSA KERNEL OIL, HYDROGENATED POLYISOBUTENE, SILICA DIMETHYL SILYLATE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, TRIBEHENIN, ETHYLHEXYLGLYCERIN, BENZYL SALICYLATE, PHENOXYETHANOL, BENZYL ALCOHOL, PARFUM (FRAGRANCE), CITRAL, CITRUS AURANTIUM PEEL OIL, LIMONENE, TERPINEOL, LINALYL ACETATE, DIMETHYL PHENETHYL ACETATE, CI 45410 (RED 27 LAKE), CI 77742 (MANGANESE VIOLET), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856664/original."
"1773501996-22","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","CHEEKY LOVE liquid blush, 01 Make Me Blush","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820243/original.","Essence
         CHEEKY LOVE liquid blush, 01 Make Me Blush
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6572607-Essence_CHEEKY_LOVE_liquid_blush_01_Make_Me_Blush/","AQUA (WATER), DIMETHICONE, ISOHEXADECANE, GLYCERIN, VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER, TRIDECYL TRIMELLITATE, PROPYLENE GLYCOL, MICA, ISONONYL ISONONANOATE, TRIMETHYLSILOXYSILICATE, CETYL DIGLYCERYL TRIS(TRIMETHYLSILOXY)SILYLETHYL DIMETHICONE, DISTEARDIMONIUM HECTORITE, BORON NITRIDE, SODIUM CHLORIDE, SILICA, TOCOPHERYL ACETATE, ISODODECANE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), CI 45410 (RED 28 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Blush","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820243/original."
"1773501999-23","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","So Cherry Happy Face Primer","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820121/original.","Essence
         So Cherry Happy Face Primer
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7089607-Essence_So_Cherry_Happy_Face_Primer/","Aqua (Water), Propanediol, Glycerin, Butylene Glycol, Aloe Barbadensis Leaf Extract, Hydrogenated Coco-Glycerides, Arginine, Panthenol, Cucumis Sativus (Cucumber) Fruit Extract, Isononyl Isononanoate, Hydroxyacetophenone, Agar, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Niacinamide, PPG-26-Buteth-26, Acacia Senegal Gum, Ethylhexylglycerin, Peg-40 Hydrogenated Castor Oil, Polyacrylate Crosspolymer-6, Disodium Edta, Citric Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sodium Sulfite, Parfum (Fragrance), CI 73360 (Red 30 Lake).","Makeup Primer","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820121/original."
"1773502002-24","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","What A Tint! Lip & Cheek Tint, Coral Sunset 02","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856689/original.","Essence
         What A Tint! Lip & Cheek Tint, Coral Sunset 02
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4524809-Essence_What_A_Tint_Lip__Cheek_Tint_Coral_Sunset_02/",": AQUA (WATER), PROPANEDIOL, BUTYLENE GLYCOL, BETAINE, GLYCERIN, PANTHENOL, PARFUM (FRAGRANCE), SODIUM HYALURONATE, PROPYLENE GLYCOL, ETHYLHEXYLGLYCERIN, POLYACRYLATE CROSSPOLYMER-6, VACCINIUM VITIS-IDAEA FRUIT EXTRACT, LACTIC ACID, SODIUM HYDROXIDE, CITRIC ACID, PHENOXYETHANOL, CI 16035 (RED 40), CI 45410 (RED 28).","Blush","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856689/original."
"1773502004-25","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","what the fake! EXTREME PLUMPING LIP FILLER, Pepper Me Up! 03","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856776/original.","Essence
         what the fake! EXTREME PLUMPING LIP FILLER, Pepper Me Up! 03
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/3366995-Essence_what_the_fake_EXTREME_PLUMPING_LIP_FILLER_Pepper_Me_Up_03/",": BIS-DIGLYCERYL POLYACYLADIPATE-2, TRIDECYL TRIMELLITATE, POLYISOBUTENE, DIISOSTEARYL MALATE, SYNTHETIC WAX, DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE/HEXASTEARATE/HEXAROSINATE, SILICA, GLYCERYL BEHENATE/EICOSADIOATE, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, PIPER NIGRUM (PEPPER) FRUIT OIL, TOCOPHERYL ACETATE, HYDROLYZED SODIUM HYALURONATE, ETHYL MENTHANE CARBOXAMIDE, VANILLYL BUTYL ETHER, CAPSAICIN, GLYCERYL BEHENATE, MICA, ETHYLHEXYLGLYCERIN, LACTIC ACID, PHENOXYETHANOL, PARFUM (FRAGRANCE), TIN OXIDE, CI 45410 (RED 27), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lip Plumper","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856776/original."
"1773502007-26","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","Lip Care Booster Lip Serum, 10% Peach Oil","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/708958/original.","Essence
         Lip Care Booster Lip Serum, 10% Peach Oil
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1068275-Essence_Lip_Care_Booster_Lip_Serum_10_Peach_Oil/","ETHYLHEXYL STEARATE, RICINUS COMMUNIS (CASTOR) SEED OIL, PRUNUS PERSICA (PEACH) KERNEL OIL, SILICA DIMETHYL SILYLATE, OLEIC/LINOLEIC/LINOLENIC POLYGLYCERIDES, TOCOPHERYL ACETATE, CANOLA OIL, SODIUM HYALURONATE, DAUCUS CAROTA SATIVA (CARROT) SEED OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PHENYLPROPANOL, HYDROGENATED CASTOR OIL, GLYCERIN, BETA-CAROTENE, DAUCUS CAROTA SATIVA (CARROT) ROOT EXTRACT, ALUMINA, PARFUM (FRAGRANCE), LIMONENE, LINALOOL, CITRONELLOL, CI 15850 (RED 6 LAKE), CI 77891 (TITANIUM DIOXIDE)","Lip Plumper","","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/708958/original."
"1773502010-27","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","Hydra Kiss Lip Oil, Kiss From A Rose 01","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856794/original.","Essence
         Hydra Kiss Lip Oil, Kiss From A Rose 01
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3257783-Essence_Hydra_Kiss_Lip_Oil_Kiss_From_A_Rose_01/",": DIISOSTEARYL MALATE, TRIDECYL TRIMELLITATE, POLYISOBUTENE, SILICA, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, TOCOPHERYL ACETATE, HYDROLYZED SODIUM HYALURONATE, GLYCERYL BEHENATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), LINALOOL, CITRONELLOL, LIMONENE, MAY CONTAIN/[+/-]: CI 15850 (RED 6 LAKE), CI 42090 (BLUE 1 LAKE), CI 45410 (RED 28 LAKE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856794/original."
"1773502013-28","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","8H Matte Liquid Lipstick, Dark Berry 08","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856788/original.","Essence
         8H Matte Liquid Lipstick, Dark Berry 08
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9870914-Essence_8H_Matte_Liquid_Lipstick_Dark_Berry_08/",": ISODODECANE, TRIMETHYLSILOXYSILICATE, OCTYLDODECANOL, DIMETHICONE, TRIBEHENIN, PENTAERYTHRITYL TETRAISOSTEARATE, SILICA, MICA, KAOLIN, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, TALC, PROPYLENE CARBONATE, DIISOSTEARYL MALATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, PARFUM (FRAGRANCE), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lipstick","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856788/original."
"1773502016-29","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=32","the super peptide glossy lip treatment, 02 Pinkified!","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820224/original.","Essence
         the super peptide glossy lip treatment, 02 Pinkified!
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/7931874-Essence_the_super_peptide_glossy_lip_treatment_02_Pinkified/","POLYBUTENE, BIS-DIGLYCERYL POLYACYLADIPATE-2, BUTYROSPERMUM PARKII (SHEA) BUTTER, DIMER DILINOLEYL DIMER DILINOLEATE, PENTAERYTHRITYL TETRAISOSTEARATE, SORBITAN OLIVATE, SYNTHETIC WAX, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, BISABOLOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, TOCOPHEROL, CAPRYLIC/CAPRIC TRIGLYCERIDE, ETHYLHEXYLGLYCERIN, TRIBEHENIN, DIETHYLHEXYL SYRINGYLIDENEMALONATE, SORBITAN ISOSTEARATE, PALMITOYL TRIPEPTIDE-1, BETA-SITOSTEROL, SQUALENE, PHENOXYETHANOL, AROMA (FLAVOR), VANILLIN, CI 15850 (RED 7 LAKE), CI 77492 (IRON OXIDES), CI 77742 (MANGANESE VIOLET), CI 77891 (TITANIUM DIOXIDE).","Lip Balm","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820224/original."
